Domain Code,Domain,Reporter Country Code (FAO),Reporter Countries,Partner Country Code (FAO),Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FT","Forestry Trade Flows","223","Turkey","27","Bulgaria","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","30","","Official data"
"FT","Forestry Trade Flows","223","Turkey","32","Cameroon","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","22","","Official data"
"FT","Forestry Trade Flows","223","Turkey","32","Cameroon","5922","Export Value","1640","Plywood","2017","2017","1000 US$","215","","Official data"
"FT","Forestry Trade Flows","223","Turkey","33","Canada","5922","Export Value","1651","Industrial roundwood, coniferous (export/import)","2017","2017","1000 US$","23","","Official data"
"FT","Forestry Trade Flows","223","Turkey","33","Canada","5922","Export Value","1619","Wood chips and particles","2017","2017","1000 US$","0","","Official data"
"FT","Forestry Trade Flows","223","Turkey","33","Canada","5922","Export Value","1640","Plywood","2017","2017","1000 US$","5","","Official data"
"FT","Forestry Trade Flows","223","Turkey","40","Chile","5922","Export Value","1640","Plywood","2017","2017","1000 US$","29","","Official data"
"FT","Forestry Trade Flows","223","Turkey","351","China","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","77","","Official data"
"FT","Forestry Trade Flows","223","Turkey","351","China","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","952","","Official data"
"FT","Forestry Trade Flows","223","Turkey","44","Colombia","5922","Export Value","1640","Plywood","2017","2017","1000 US$","85","","Official data"
"FT","Forestry Trade Flows","223","Turkey","46","Congo","5922","Export Value","1640","Plywood","2017","2017","1000 US$","10","","Official data"
"FT","Forestry Trade Flows","223","Turkey","107","Côte d'Ivoire","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","4","","Official data"
"FT","Forestry Trade Flows","223","Turkey","107","Côte d'Ivoire","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","16","","Official data"
"FT","Forestry Trade Flows","223","Turkey","107","Côte d'Ivoire","5922","Export Value","1640","Plywood","2017","2017","1000 US$","77","","Official data"
"FT","Forestry Trade Flows","223","Turkey","98","Croatia","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","931","","Official data"
"FT","Forestry Trade Flows","223","Turkey","98","Croatia","5922","Export Value","1640","Plywood","2017","2017","1000 US$","2","","Official data"
"FT","Forestry Trade Flows","223","Turkey","50","Cyprus","5922","Export Value","1651","Industrial roundwood, coniferous (export/import)","2017","2017","1000 US$","41","","Official data"
"FT","Forestry Trade Flows","223","Turkey","50","Cyprus","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","4","","Official data"
"FT","Forestry Trade Flows","223","Turkey","50","Cyprus","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","644","","Official data"
"FT","Forestry Trade Flows","223","Turkey","50","Cyprus","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","136","","Official data"
"FT","Forestry Trade Flows","223","Turkey","50","Cyprus","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","73","","Official data"
"FT","Forestry Trade Flows","223","Turkey","50","Cyprus","5922","Export Value","1640","Plywood","2017","2017","1000 US$","525","","Official data"
"FT","Forestry Trade Flows","223","Turkey","50","Cyprus","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","362","","Official data"
"FT","Forestry Trade Flows","223","Turkey","54","Denmark","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","2","","Official data"
"FT","Forestry Trade Flows","223","Turkey","54","Denmark","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","84","","Official data"
"FT","Forestry Trade Flows","223","Turkey","54","Denmark","5922","Export Value","1640","Plywood","2017","2017","1000 US$","13","","Official data"
"FT","Forestry Trade Flows","223","Turkey","72","Djibouti","5922","Export Value","1640","Plywood","2017","2017","1000 US$","2","","Official data"
"FT","Forestry Trade Flows","223","Turkey","59","Egypt","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","6","","Official data"
"FT","Forestry Trade Flows","223","Turkey","59","Egypt","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","2651","","Official data"
"FT","Forestry Trade Flows","223","Turkey","59","Egypt","5922","Export Value","1640","Plywood","2017","2017","1000 US$","67","","Official data"
"FT","Forestry Trade Flows","223","Turkey","59","Egypt","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","72","","Official data"
"FT","Forestry Trade Flows","223","Turkey","63","Estonia","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","43","","Official data"
"FT","Forestry Trade Flows","223","Turkey","63","Estonia","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","584","","Official data"
"FT","Forestry Trade Flows","223","Turkey","238","Ethiopia","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","94","","Official data"
"FT","Forestry Trade Flows","223","Turkey","238","Ethiopia","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","7","","Official data"
"FT","Forestry Trade Flows","223","Turkey","238","Ethiopia","5922","Export Value","1640","Plywood","2017","2017","1000 US$","161","","Official data"
"FT","Forestry Trade Flows","223","Turkey","68","France","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","4","","Official data"
"FT","Forestry Trade Flows","223","Turkey","68","France","5922","Export Value","1640","Plywood","2017","2017","1000 US$","286","","Official data"
"FT","Forestry Trade Flows","223","Turkey","74","Gabon","5922","Export Value","1640","Plywood","2017","2017","1000 US$","2","","Official data"
"FT","Forestry Trade Flows","223","Turkey","75","Gambia","5922","Export Value","1619","Wood chips and particles","2017","2017","1000 US$","24","","Official data"
"FT","Forestry Trade Flows","223","Turkey","73","Georgia","5922","Export Value","1651","Industrial roundwood, coniferous (export/import)","2017","2017","1000 US$","592","","Official data"
"FT","Forestry Trade Flows","223","Turkey","73","Georgia","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","13","","Official data"
"FT","Forestry Trade Flows","223","Turkey","73","Georgia","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","39","","Official data"
"FT","Forestry Trade Flows","223","Turkey","73","Georgia","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","526","","Official data"
"FT","Forestry Trade Flows","223","Turkey","73","Georgia","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","127","","Official data"
"FT","Forestry Trade Flows","223","Turkey","73","Georgia","5922","Export Value","1640","Plywood","2017","2017","1000 US$","1129","","Official data"
"FT","Forestry Trade Flows","223","Turkey","79","Germany","5922","Export Value","1651","Industrial roundwood, coniferous (export/import)","2017","2017","1000 US$","47","","Official data"
"FT","Forestry Trade Flows","223","Turkey","79","Germany","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","9","","Official data"
"FT","Forestry Trade Flows","223","Turkey","79","Germany","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","38","","Official data"
"FT","Forestry Trade Flows","223","Turkey","79","Germany","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","1058","","Official data"
"FT","Forestry Trade Flows","223","Turkey","79","Germany","5922","Export Value","1640","Plywood","2017","2017","1000 US$","238","","Official data"
"FT","Forestry Trade Flows","223","Turkey","81","Ghana","5922","Export Value","1640","Plywood","2017","2017","1000 US$","135","","Official data"
"FT","Forestry Trade Flows","223","Turkey","84","Greece","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","3","","Official data"
"FT","Forestry Trade Flows","223","Turkey","84","Greece","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","12","","Official data"
"FT","Forestry Trade Flows","223","Turkey","84","Greece","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","220","","Official data"
"FT","Forestry Trade Flows","223","Turkey","84","Greece","5922","Export Value","1640","Plywood","2017","2017","1000 US$","47","","Official data"
"FT","Forestry Trade Flows","223","Turkey","90","Guinea","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","39","","Official data"
"FT","Forestry Trade Flows","223","Turkey","90","Guinea","5922","Export Value","1640","Plywood","2017","2017","1000 US$","25","","Official data"
"FT","Forestry Trade Flows","223","Turkey","97","Hungary","5922","Export Value","1640","Plywood","2017","2017","1000 US$","47","","Official data"
"FT","Forestry Trade Flows","223","Turkey","100","India","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","330","","Official data"
"FT","Forestry Trade Flows","223","Turkey","100","India","5922","Export Value","1640","Plywood","2017","2017","1000 US$","22","","Official data"
"FT","Forestry Trade Flows","223","Turkey","101","Indonesia","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","220","","Official data"
"FT","Forestry Trade Flows","223","Turkey","102","Iran (Islamic Republic of)","5922","Export Value","1651","Industrial roundwood, coniferous (export/import)","2017","2017","1000 US$","5","","Official data"
"FT","Forestry Trade Flows","223","Turkey","102","Iran (Islamic Republic of)","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","200","","Official data"
"FT","Forestry Trade Flows","223","Turkey","102","Iran (Islamic Republic of)","5922","Export Value","1619","Wood chips and particles","2017","2017","1000 US$","71","","Official data"
"FT","Forestry Trade Flows","223","Turkey","102","Iran (Islamic Republic of)","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","70","","Official data"
"FT","Forestry Trade Flows","223","Turkey","102","Iran (Islamic Republic of)","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","4026","","Official data"
"FT","Forestry Trade Flows","223","Turkey","102","Iran (Islamic Republic of)","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","5321","","Official data"
"FT","Forestry Trade Flows","223","Turkey","102","Iran (Islamic Republic of)","5922","Export Value","1640","Plywood","2017","2017","1000 US$","346","","Official data"
"FT","Forestry Trade Flows","223","Turkey","102","Iran (Islamic Republic of)","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","8","","Official data"
"FT","Forestry Trade Flows","223","Turkey","103","Iraq","5922","Export Value","1651","Industrial roundwood, coniferous (export/import)","2017","2017","1000 US$","85","","Official data"
"FT","Forestry Trade Flows","223","Turkey","103","Iraq","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","3","","Official data"
"FT","Forestry Trade Flows","223","Turkey","103","Iraq","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","776","","Official data"
"FT","Forestry Trade Flows","223","Turkey","103","Iraq","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","539","","Official data"
"FT","Forestry Trade Flows","223","Turkey","103","Iraq","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","93","","Official data"
"FT","Forestry Trade Flows","223","Turkey","103","Iraq","5922","Export Value","1640","Plywood","2017","2017","1000 US$","680","","Official data"
"FT","Forestry Trade Flows","223","Turkey","103","Iraq","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","5","","Official data"
"FT","Forestry Trade Flows","223","Turkey","105","Israel","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","8","","Official data"
"FT","Forestry Trade Flows","223","Turkey","105","Israel","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","162","","Official data"
"FT","Forestry Trade Flows","223","Turkey","105","Israel","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","167","","Official data"
"FT","Forestry Trade Flows","223","Turkey","105","Israel","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","1118","","Official data"
